4173-4,0.50,0.25,1,144,4173-3
6397-11,0.50,0.50,1,144,6397-6,6397-10
3070-3,0.75,1.50,1,144,
9888-2,0.50,0.25,1,144,9888-1
9888-1,0.50,0.25,56,100,
9888-6,0.50,0.25,1,144,9888-5
9888-7,0.50,0.25,1,144,9888-4,9888-6
9888-4,0.50,0.50,1,144,9888-3
9888-5,0.50,0.50,23,87,
9888-8,0.50,0.50,1,144,9888-2,9888-7
9888-9,0.50,0.25,1,144,9888-8
8337-2,0.50,0.50,39,81,8337-1
8337-3,0.50,0.50,196,93,8337-1
1421-5,0.50,1.00,4,133,1421-4
1421-4,0.50,0.50,32,40,
1421-7,0.50,0.25,3,134,1421-6
1421-6,0.50,0.50,6,112,
1421-1,0.50,0.25,168,83,
1421-3,0.50,0.25,1,144,1421-2
1421-2,0.50,0.25,1,144,1421-4
1421-9,0.50,0.25,279,120,1421-1,1421-3,1421-5,1421-7,1421-8
1421-8,0.50,0.25,12,65,
49-10,0.50,0.50,5,120,49-1,49-9
49-11,0.50,0.25,1,144,49-10
49-12,0.50,1.00,1,144,49-11
8975-2,0.50,0.25,398,68,
8975-3,0.50,0.25,507,117,8975-1,8975-2
2367-4,0.50,1.00,273,99,2367-1,2367-3
2367-1,0.50,0.25,464,56,
2367-3,0.50,1.00,1,144,2367-2
2367-2,0.50,0.25,1,144,
8688-1,0.50,0.25,1,144,
8688-8,0.50,1.00,3,96,8688-7
8279-5,0.50,0.25,1000,74,
8279-4,0.50,0.25,1,144,8279-3
3420-1,0.50,0.25,1000,112,
8279-9,0.50,0.25,1000,32,
8279-8,0.50,0.25,1,144,8279-7
477-1,1.00,1.00,166,64,
477-2,1.00,1.00,57,119,477-1
477-3,1.00,1.00,57,92,
477-4,1.00,0.50,115,108,477-2,477-3
6997-2,0.50,0.50,717,64,6997-1
6997-1,0.50,0.25,376,68,
3688-4,1.00,1.00,1000,7,3688-3
3688-2,1.00,1.00,1000,6,3688-1
1231-1,0.50,1.00,634,63,
1231-2,0.50,0.50,26,113,
1231-3,0.50,0.50,4,105,
317-5,0.50,0.50,636,72,
317-4,0.50,0.50,21,116,317-2,317-3
317-7,0.50,0.50,85,59,317-1,317-6
317-6,0.50,0.25,133,98,317-4,317-5
317-1,0.50,0.25,634,88,
317-3,0.50,0.25,41,111,
317-2,0.50,0.50,67,130,
6353-8,1.00,0.50,808,53,6353-7
6353-4,1.00,1.00,561,98,6353-2,6353-3
6353-5,1.00,0.50,2,118,
6353-6,1.00,0.50,564,65,6353-4,6353-5
6353-7,1.00,0.50,809,100,6353-1,6353-3,6353-5,6353-6
6353-1,1.00,0.50,241,88,
6353-2,1.00,0.50,558,81,
6353-3,1.00,0.50,2,123,
9114-1,0.50,0.50,1,144,
9114-2,0.50,0.50,380,116,9114-1
9114-3,0.50,0.50,1,144,9114-2
9897-6,1.00,0.50,11,144,9897-28
6483-1,1.00,1.00,1000,37,
5197-3,0.50,0.25,1,144,5197-2
5197-2,0.50,1.00,1,144,5197-1
5197-1,0.50,0.25,1000,25,
1665-2,0.50,0.50,1,144,1665-1
9221-8,0.50,1.00,3,134,9221-1,9221-7
9221-6,0.50,0.25,1,144,9221-5
9221-3,0.50,0.25,9,120,9221-2
5464-1,0.50,0.25,757,49,
5464-2,0.50,0.25,1,144,5464-1
5464-3,0.50,0.25,1,144,5464-2
2854-1,1.00,2.00,1,144,
3343-4,1.00,0.50,242,105,3343-2,3343-3
3343-5,1.00,0.50,1,144,
3343-7,1.00,0.50,44,113,
6074-1,0.50,0.25,1000,118,
9459-5,0.50,1.00,1000,60,
9459-6,0.50,0.25,95,106,9459-5
9459-7,0.50,0.25,109,110,9459-2,9459-4,9459-6
9459-1,0.50,1.00,1000,72,
9459-2,0.50,0.25,17,120,9459-1
9459-3,0.50,0.25,371,112,
1669-2,0.50,0.25,1,144,1669-1
1669-1,0.50,0.25,48,90,
3671-2,0.50,1.00,123,16,3671-1
3671-1,0.50,0.25,517,89,
8120-10,0.50,1.00,1,144,8120-9
8120-11,0.50,0.25,1000,18,
8120-12,0.50,0.25,1,144,8120-11
8120-13,0.50,0.25,1000,17,
8120-14,0.50,0.50,1,144,8120-13
8120-15,0.50,0.25,1000,2,
8120-16,0.50,0.25,1,144,8120-15
2864-1,1.00,1.00,10,131,
2864-3,1.00,0.50,87,89,2864-1,2864-2
2864-2,1.00,1.00,75,80,
2864-4,1.00,1.00,87,72,2864-3
5169-1,1.00,0.50,623,96,5169-4,5169-5
5169-2,1.00,2.00,209,71,5169-1
5169-3,1.00,0.50,1,144,5169-2
5169-4,1.00,1.00,254,19,
5169-5,1.00,1.00,576,21,
3880-4,0.50,0.50,120,119,3880-1,3880-2,3880-3
3880-5,0.50,0.50,119,121,3880-4
3880-1,0.50,0.25,1,144,
3880-2,0.50,0.50,62,110,
3880-3,0.50,0.25,1,144,
8804-6,0.50,0.25,1,144,8804-5
8060-1,0.50,0.25,1000,40,
4359-4,0.50,0.50,1,144,4359-3
4359-5,0.50,0.50,1,144,4359-2,4359-4
4359-6,0.50,0.50,1,144,4359-5
4359-7,0.50,0.25,1,144,4359-6
4359-1,0.50,0.25,1000,44,
4359-2,0.50,0.25,1,144,4359-1
4359-3,0.50,0.50,1000,50,
9250-4,0.50,0.25,197,100,9250-2,9250-3
151-1,0.40,0.20,8,137,
1615-2,0.50,0.50,1,144,1615-1
151-3,0.40,0.80,395,118,151-5
151-2,0.50,1.00,1,144,151-1
151-5,0.50,0.50,1,144,151-4
151-4,0.50,0.50,1,144,
151-6,0.50,0.25,1,144,
9250-2,0.50,0.25,138,88,
6055-7,0.50,0.50,219,79,6055-3,6055-6
6055-1,0.50,0.25,1,144,
6055-3,0.50,0.50,139,108,
9250-1,0.50,0.25,508,97,
850-1,0.50,0.50,1,144,
850-2,0.50,0.50,1,144,850-1
2310-3,0.50,0.25,15,92,
2310-2,0.50,0.50,6,130,
1539-2,0.50,1.00,1,144,1539-1
1539-1,0.50,0.25,9,60,
8767-8,1.00,1.00,222,87,8767-5,8767-7
4598-3,0.50,1.00,31,110,4598-1,4598-2
4598-2,0.50,1.00,96,29,
4598-1,0.50,0.25,425,95,
4598-6,0.50,0.25,1,144,4598-5
4598-5,0.50,0.25,1,144,4598-4
4598-4,0.50,0.25,1,144,4598-3
3916-1,0.50,0.25,2,139,
3916-2,0.50,0.25,458,92,3916-1
8835-5,0.50,0.25,1000,59,8835-1,8835-4
8835-4,0.50,0.25,1000,121,8835-2,8835-3
8835-1,0.50,0.50,326,72,
8835-3,0.50,0.25,283,82,
8835-2,0.50,0.25,1000,108,
2747-5,0.50,0.50,145,111,2747-1,2747-4
2747-4,0.75,0.38,273,109,2747-2,2747-3
2747-3,0.50,1.00,23,129,
3225-1,0.75,0.38,418,108,
8870-1,0.40,0.40,482,109,
5958-12,0.50,0.50,18,131,
5958-10,0.50,0.25,16,136,
5958-11,0.50,0.25,8,129,
1582-1,0.50,0.25,24,65,
1582-2,0.50,1.00,1,144,1582-1
1369-2,0.50,0.50,1,144,1369-4
1369-3,0.50,1.00,1,144,1369-2
1369-1,0.50,0.25,169,84,
1369-6,0.50,0.50,7,125,
1369-7,0.50,0.25,1,144,1369-6
1369-4,0.50,1.00,30,40,
1369-5,0.50,0.25,5,137,1369-4
1369-8,0.50,0.50,12,69,
1369-9,0.50,0.50,273,119,1369-1,1369-3,1369-5,1369-7,1369-8
8807-19,1.00,0.50,1,144,8807-18
1033-8,0.50,0.50,1,144,1033-5,1033-6,1033-7
1033-9,0.50,0.25,12,67,
1033-1,0.50,0.25,1,144,
1033-2,0.50,0.25,2,144,
1033-3,0.50,0.25,101,117,
1033-4,0.50,0.25,10,127,1033-1,1033-2,1033-3
1033-5,0.50,0.50,2,144,
1033-6,0.50,0.25,3,135,
1033-7,0.50,0.25,336,90,
6875-1,0.50,0.25,26,124,
6875-7,0.50,0.25,37,77,6875-6
6875-6,0.50,1.00,17,116,6875-4,6875-5
6875-5,0.50,0.25,1000,77,
6875-4,0.50,1.00,1,144,6875-3
2411-5,0.50,0.25,35,104,2411-7
2411-4,0.50,0.50,1,144,2411-3
2411-7,0.75,0.38,48,93,
2411-6,0.50,0.25,1,144,2411-5
2411-1,0.50,0.25,53,111,2411-7
2411-3,0.50,0.25,37,104,2411-7
2411-2,0.50,0.50,1,144,2411-1
2411-9,0.50,0.25,1,144,2411-8
2411-8,0.50,0.50,67,102,2411-7
8807-17,1.00,0.50,181,72,8807-10,8807-12,8807-16
132-4,0.50,0.50,1,144,
8807-10,1.00,0.50,91,131,8807-9
9132-1,1.00,0.50,335,109,
9132-2,1.00,2.00,536,115,
9132-4,1.00,0.50,874,102,9132-1,9132-2,9132-3
9132-5,1.00,1.00,875,69,9132-4
38-8,0.50,0.25,1,144,38-2,38-5,38-7
38-6,0.50,0.50,278,79,
38-7,0.50,0.50,241,54,38-6
38-4,0.50,0.25,365,105,38-1,38-3,38-6
38-5,0.50,0.50,9,107,38-4
38-2,0.50,0.25,1,144,38-4
38-3,0.50,0.25,196,73,
38-1,0.50,0.50,6,102,
132-5,0.50,0.50,1,144,132-4
8807-11,1.00,0.50,89,44,
9546-2,0.50,0.50,1,144,9546-1
8807-12,1.00,1.00,89,111,8807-11
132-7,0.50,0.25,498,96,132-1,132-3,132-6
9482-2,0.50,0.25,292,104,9482-1
3296-13,1.00,0.50,141,71,3296-6,3296-12
3296-12,1.00,0.50,135,71,3296-9,3296-11
3296-11,1.00,0.50,13,82,3296-10
3296-10,1.00,0.50,12,108,
3296-15,1.00,0.50,166,32,3296-14
3296-14,1.00,2.00,167,95,3296-2,3296-4,3296-13
2947-19,1.00,0.50,144,88,
2947-18,1.00,0.50,1000,40,2947-3,2947-12,2947-16,2947-17
2947-11,1.00,2.00,1000,46,
2947-10,1.00,1.00,889,77,2947-9
2947-13,1.00,0.50,1000,32,
2947-12,1.00,0.50,974,93,2947-10,2947-11
2947-15,1.00,1.00,236,54,
2947-14,1.00,0.50,2,133,
2947-17,1.00,0.50,1,144,
2947-16,1.00,0.50,33,104,2947-15
7515-3,1.00,0.50,677,60,7515-1,7515-2
341-1,0.50,0.25,407,95,
341-2,0.50,0.25,81,112,341-1
341-7,0.50,1.00,15,125,341-6
3856-5,0.50,0.25,1,144,3856-4
3856-4,0.50,1.00,103,77,3856-2,3856-3
3856-1,0.50,0.25,1,144,
3856-3,0.50,1.00,473,28,
3856-2,0.50,0.25,1,144,3856-1
2547-2,0.50,1.00,7,136,2547-1
2547-5,0.50,0.25,150,79,
2547-4,0.50,0.25,51,105,2547-2,2547-3
8138-1,0.50,0.25,1000,36,
2547-6,0.50,0.25,945,50,2547-4,2547-5
3682-18,1.00,2.00,427,80,3682-2,3682-17
3682-19,1.00,0.50,424,46,3682-1,3682-18
5174-2,0.50,0.25,1,144,5174-1
5174-3,0.50,0.25,1,144,5174-2
3682-10,1.00,1.00,136,103,
3682-11,1.00,2.00,12,134,
3682-16,1.00,0.50,392,70,3682-9,3682-10,3682-15
3682-17,1.00,1.00,432,97,3682-3,3682-4,3682-5,3682-6,3682-7,3682-8,3682-11,3682-16
3682-14,1.00,0.50,7,135,
3682-15,1.00,0.50,34,112,3682-13,3682-14
1107-1,0.50,0.25,148,64,
1107-2,0.50,0.25,125,110,1107-1
1107-3,0.50,0.50,12,67,
1107-4,0.50,0.50,37,124,1107-2,1107-3
4713-3,0.50,0.25,1,144,4713-2
9632-2,0.50,0.25,1,144,9632-1
9632-1,0.50,0.50,1000,73,
2459-1,0.50,0.25,1,144,
2459-3,0.50,1.00,1,144,2459-2
2459-2,0.50,0.25,1000,71,2459-1
292-1,0.50,0.25,225,89,
3795-8,0.50,1.00,326,69,
292-3,0.50,0.50,446,113,292-1,292-2
292-2,0.50,0.25,177,96,
3795-5,0.50,0.25,17,134,
3795-4,0.50,1.00,300,92,
3795-7,0.50,0.25,352,108,3795-6,3795-8
3795-6,0.50,0.25,7,92,
3795-1,0.50,0.50,1,144,
3795-3,0.50,0.50,1,144,3795-1,3795-2
3795-2,0.50,0.50,5,132,
8271-6,0.50,0.25,1,144,8271-5
2358-2,0.50,0.25,206,64,2358-1
2358-1,0.50,0.25,166,113,
8271-5,0.50,0.25,1000,73,
1898-1,0.50,0.25,21,72,
1898-2,0.50,0.25,1,144,1898-1
8271-2,0.50,0.25,1,144,8271-1
8271-1,0.50,0.50,1000,1,
1375-1,0.50,1.00,672,72,
1375-3,0.50,0.25,7,114,
1375-2,0.50,0.25,29,96,
9472-8,1.00,1.00,1000,57,9472-7
9472-5,1.00,1.00,1000,94,9472-2,9472-4
1040-2,0.50,0.25,1,144,1040-1
9472-7,1.00,2.00,1000,107,9472-5,9472-6
9472-6,1.00,0.50,1000,67,
9472-1,1.00,0.50,98,24,
9472-3,1.00,0.50,1000,72,
9472-2,1.00,1.00,33,116,9472-1
1040-1,0.50,0.25,6,96,
2522-2,0.50,0.50,121,92,
2522-3,0.50,0.25,12,129,
2522-1,0.50,0.50,283,83,
2522-4,0.50,1.00,414,100,2522-1,2522-2,2522-3
2522-5,0.50,0.50,1,144,2522-4
8787-15,1.00,1.00,275,84,8787-1,8787-2,8787-5,8787-8,8787-12,8787-14
8787-14,1.00,0.50,91,140,8787-11,8787-13
8787-11,1.00,0.50,89,128,8787-10
8787-10,1.00,1.00,88,66,8787-9
8787-13,1.00,0.50,1,144,8787-12
8787-12,1.00,1.00,1,144,
9278-1,0.50,0.50,1,144,
9278-2,0.50,0.50,539,108,
5819-29,0.50,0.25,56,109,5819-1,5819-28
5819-28,0.50,1.00,13,136,
5819-23,0.50,0.50,1,144,5819-1
5819-22,0.50,1.00,1,144,5819-1
5819-21,0.50,1.00,1,144,5819-1
5819-20,0.50,0.25,1,144,5819-1
5819-27,0.50,0.25,1,144,5819-1
5819-26,0.50,0.25,1,144,5819-1
5819-25,0.50,1.00,1,144,5819-1
5819-24,0.50,0.25,1,144,5819-1
790-2,1.00,2.00,275,105,
790-3,1.00,2.00,1000,82,790-1,790-2
790-1,1.00,0.50,1000,108,
2722-4,0.50,0.50,39,114,
2722-5,0.50,0.50,13,131,2722-4
2722-6,0.75,1.50,609,99,
2722-7,0.65,0.65,287,111,2722-5,2722-6
2722-1,0.50,0.25,1,144,
2722-2,0.75,0.75,156,71,
2722-3,0.50,0.50,11,126,2722-1,2722-2
5819-2,0.50,0.25,1,144,5819-1
9945-5,1.00,1.00,1,144,
5941-8,0.50,0.25,1,144,
5941-9,0.50,0.25,41,132,
5941-2,0.50,0.25,22,127,
5941-4,0.50,0.25,24,135,
5941-5,0.50,0.50,6,132,
522-13,1.00,0.50,1000,103,522-2
522-12,1.00,0.50,1000,78,522-11
522-11,1.00,0.50,1000,88,522-10
522-10,1.00,0.50,1000,40,522-1
522-14,1.00,0.50,1000,22,522-13
2687-2,0.50,0.50,1000,82,
2687-1,0.50,0.25,1,144,
147-4,0.50,0.25,1,144,147-3
147-5,0.40,0.20,9,130,147-2,147-4
8850-16,0.50,0.25,310,48,8850-1,8850-2,8850-3,8850-4,8850-5,8850-15
1766-1,0.50,0.25,504,84,
1766-3,0.50,0.25,9,96,
1766-2,0.50,0.50,6,116,
1645-1,0.50,0.25,13,26,
1645-2,0.50,0.50,1,144,1645-1
2449-5,0.50,1.00,1,144,
8216-2,0.50,0.25,1,144,8216-1
5720-3,0.50,0.25,33,100,5720-1,5720-2
5720-2,0.50,0.50,1,144,
5720-1,0.50,0.25,36,126,
5720-7,0.50,0.50,1,144,5720-6
5720-6,0.50,0.50,135,101,5720-4,5720-5
5720-5,0.50,0.50,1000,37,
5720-4,0.50,0.50,37,132,5720-3
8216-6,0.50,0.50,1,144,8216-5
8216-7,0.50,0.50,1000,4,
6943-1,1.00,0.50,259,72,
6943-2,1.00,0.50,86,122,6943-1
6608-2,0.50,0.25,66,125,
3223-1,0.75,1.50,540,107,
3522-1,1.00,0.50,320,88,
3522-5,1.00,0.50,323,68,3522-4
3522-4,1.00,1.00,323,61,3522-3
1220-10,0.50,0.25,87,93,1220-4,1220-8,1220-9
3025-4,0.75,0.38,1,144,3025-3
8577-6,0.50,0.25,9,111,8577-2,8577-5
8577-4,0.50,1.00,354,53,
8577-5,0.50,0.25,9,134,8577-3,8577-4
8577-2,0.50,0.50,13,127,8577-1
8577-3,0.50,0.50,272,102,
8577-1,0.50,0.25,76,90,
8850-13,0.70,0.70,38,126,8850-12
7655-1,0.50,0.50,41,125,
9926-9,1.00,1.00,202,104,9926-1,9926-8
9926-8,1.00,0.50,35,100,9926-2,9926-7
9926-7,1.00,0.50,5,86,9926-5,9926-6
9926-6,1.00,1.00,1,144,
9926-5,1.00,0.50,3,144,9926-3,9926-4
9926-4,1.00,0.50,1,144,
9926-3,1.00,0.50,1,144,
9926-2,1.00,0.50,29,126,
9926-1,1.00,0.50,167,76,
5868-1,0.50,1.00,10,128,
7948-1,0.50,0.25,1,144,
7948-3,0.50,0.50,1,144,7948-1,7948-2
2900-2,0.40,0.20,1,144,2900-1
2900-1,0.40,0.20,1,144,
9307-14,0.50,0.25,33,93,9307-1,9307-13
9307-12,0.50,0.25,33,106,9307-1,9307-11
9307-13,0.50,0.25,79,106,9307-2,9307-12
9521-2,0.50,0.25,38,100,
2517-4,0.50,0.50,37,111,2517-1,2517-2,2517-3
2517-5,0.40,0.40,1,144,2517-4
2517-2,0.50,0.25,63,83,
2517-3,0.50,1.00,335,71,
2517-1,0.50,0.50,23,72,
8108-1,0.50,0.25,1000,40,
2534-7,0.50,0.50,232,105,2534-4,2534-6,2534-11
2534-6,0.60,0.60,558,97,2534-5
2534-4,0.50,0.50,1,144,
8850-1,0.75,0.38,52,123,
969-1,0.50,0.25,3,96,
969-2,0.50,1.00,1,144,969-1
7208-4,1.00,0.50,30,102,
7208-5,1.00,0.50,31,54,7208-4
7208-2,1.00,1.00,49,9,7208-1
6797-28,0.50,1.00,1,144,6797-11
7208-1,1.00,0.50,146,107,
8705-3,0.50,1.00,1,144,8705-1,8705-2
8705-2,0.50,1.00,3,116,
8705-1,0.50,0.50,208,97,
3588-20,1.00,0.50,1000,59,3588-19
3588-21,1.00,1.00,1000,72,3588-13,3588-20
3588-22,1.00,0.50,1000,55,3588-3,3588-21
5721-6,0.50,0.25,72,112,5721-4,5721-5
5721-7,0.50,0.25,1,144,5721-6
5721-4,0.50,0.25,39,120,5721-3
5721-5,0.50,0.25,1000,42,
5721-2,0.50,0.25,1,144,
5721-3,0.50,0.25,35,91,5721-1,5721-2
5721-1,0.50,0.25,34,100,
9162-5,0.50,0.50,110,120,9162-1,9162-3,9162-4
8071-4,0.50,0.25,1,144,8071-3
8071-1,0.50,0.50,1000,39,
8071-3,0.50,0.25,1,144,8071-2
8071-2,0.50,0.25,165,120,8071-1
9162-4,0.50,0.25,32,115,
3793-2,0.50,0.25,415,66,3793-1
3793-1,0.50,0.25,6,138,
7208-3,1.00,1.00,147,66,7208-1
9162-2,0.50,0.25,19,84,
9162-1,0.50,0.50,1,144,
8083-4,0.50,0.25,1,144,8083-3
7830-1,0.50,0.25,90,124,
6326-1,1.00,0.50,4,98,
6326-2,1.00,1.00,28,80,
6326-3,1.00,0.50,264,88,
6326-4,1.00,0.50,292,105,6326-2,6326-3
6326-5,1.00,2.00,32,65,
6326-6,1.00,0.50,325,92,6326-4,6326-5
6326-7,1.00,1.00,329,78,6326-1,6326-6
8475-4,0.50,1.00,7,132,8475-3
8475-7,0.50,0.50,11,128,8475-1,8475-6
8475-1,0.50,0.25,1,144,
8475-3,0.50,0.50,4,114,
8475-2,0.50,0.25,10,116,
4136-11,0.50,0.50,1,144,4136-10
8330-2,0.50,0.25,291,108,8330-1
8330-1,0.50,0.25,200,91,
5061-1,0.50,0.50,1,144,
5061-3,0.50,0.25,1,144,5061-2
5061-2,0.50,1.00,58,68,5061-1
5061-4,0.50,0.25,1,144,5061-3
7860-1,0.50,0.25,91,130,
9869-1,0.50,0.25,1000,107,
9869-2,0.50,0.50,121,25,9869-1
4481-1,1.00,2.00,188,75,
2029-10,0.50,0.25,35,121,2029-4,2029-8,2029-9
8682-5,0.50,0.25,1,144,
8682-3,0.50,1.00,3,144,8682-2
8682-2,0.50,0.25,3,144,8682-1
8682-9,0.50,0.25,202,99,
8682-8,0.50,0.50,3,132,
9306-3,0.50,0.50,63,100,
9306-1,0.50,0.25,39,108,
9306-5,0.50,1.00,153,108,9306-4
9306-4,0.50,0.25,219,113,9306-2,9306-3
9162-3,0.50,0.25,61,112,9162-2
3189-4,0.75,0.38,3,84,3189-3
3189-5,0.75,0.38,235,108,3189-1,3189-4
3189-1,0.75,0.38,245,109,
3189-2,0.75,0.38,128,133,
3189-3,0.75,0.75,1,144,3189-2
1736-1,0.50,0.50,692,69,
8442-5,1.00,0.50,1000,94,8442-3,8442-4
6417-6,0.50,0.50,1,144,
6417-4,0.50,0.25,70,27,
6417-9,0.50,0.25,89,74,
6417-8,0.50,0.25,10,124,
6804-4,0.50,0.25,301,88,6804-1,6804-3
5463-3,0.50,0.50,1,144,5463-2
5463-2,0.50,0.25,1,144,5463-1
5463-1,0.50,0.25,1000,28,
7491-4,1.00,1.00,766,11,7491-3
7491-1,1.00,0.50,1,144,
7757-1,0.50,0.50,92,117,
1254-3,0.50,0.25,4,114,
1254-2,0.50,0.25,27,106,
1254-1,0.50,0.25,659,66,
2809-4,0.50,0.25,177,117,2809-1,2809-2,2809-3
2809-5,0.50,0.25,1,144,2809-4
2809-2,0.50,0.25,282,77,
2809-3,0.50,0.50,864,72,
2809-1,0.40,0.20,87,68,
1549-2,0.50,0.50,2,119,
1549-3,0.50,0.25,117,102,
1549-1,0.50,0.50,1,144,
1549-7,0.50,0.25,403,86,
1549-4,0.50,0.25,1,144,1549-1,1549-2,1549-3
1549-5,0.50,0.50,5,93,
1549-8,0.50,0.25,1,144,1549-5,1549-6,1549-7
1549-9,0.50,0.25,12,61,
8575-1,1.00,0.50,1,144,
8575-2,1.00,0.50,350,60,8575-1
8575-3,1.00,0.50,1000,22,8575-2
8575-4,1.00,1.00,1,144,8575-3
8575-5,1.00,1.00,1000,46,8575-2
8575-6,1.00,2.00,1000,27,8575-5
8575-7,1.00,1.00,1000,78,8575-2
8575-8,1.00,0.50,1000,8,8575-7
6397-12,0.50,0.25,43,104,6397-2,6397-4,6397-5,6397-11
